Date,Latitude,Longitude,WS2M,T2M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,FIRE
20180418,36.32722,-106.15194,1.5,4.39,15.63,-6.19,-14.67,28.59,76.22,18.09,29.74,3.72,1
20050630,36.88389,-107.2908,1.15,21.63,31.66,10.81,-1.09,28.03,78.89,25.21,33.02,4.24,1
19890706,36.51669,-106.40059,1.6,23.57,33.6,12.63,1.11,27.46,76.88,27.7,30.8,7.56,1
20170714,36.67083,-107.21083,2,22.82,28.85,15.39,11.05,51.29,80.33,31.66,24.23,7.53,1
19890611,36.74168,-107.3022,2.66,19.91,28.23,10.14,-0.26,28.57,79.65,28.01,27.43,14.38,1
19900614,36.18335,-106.78389,2.14,17.76,26.74,7.61,-5.44,23.01,77.57,20.05,32.6,4.86,1
20130605,36.0436,-105.78879,1.77,15.29,23.85,7.16,4.16,53.17,75.66,27.93,20.22,8.5,1
19890509,36.55335,-106.15558,2.14,13.99,23.27,5.99,4.25,57.8,76.27,24.8,24.96,9.42,1
20190721,36.55222,-106.06583,1.3,23.23,33.07,12.94,6.54,43.1,76.54,31.66,23.9,10.84,1
20020624,36.57534,-106.06083,1,23.29,31.97,15.61,-6.22,14.95,76.51,25.29,30.6,9.71,1
20060726,36.61667,-107.2813,2.44,25.35,33.53,17.92,11.88,47.27,79.78,31.82,27.01,6.2,1
20091207,36.125,-106.7147,2.22,-2.98,-0.54,-6.38,-4.88,88.08,76.45,22.49,2.56,2.37,1
19850828,36.48645,-106.35668,1.2,18.81,26.07,12.45,8.24,55.24,76.82,28.95,21.89,11.89,1
19910720,36.53502,-106.19718,0.82,20.58,27.6,13.09,8.28,49.45,76.44,31.46,20.39,17.98,1
20150714,36.78917,-107.31472,0.89,19.09,25.14,13.99,11.43,63.58,78.87,31.81,20.28,12.29,1
20180811,36.80083,-107.25583,0.87,20.83,29.83,12.14,6.7,47.75,79.24,28.35,28.52,4.09,1
20160623,36.53,-106.29417,1.95,20.95,29.71,13.97,9.58,52.97,76.59,31.7,25.27,8.2,1
19960612,36.49669,-106.03057,1.5,17.7,26.42,8.86,2.32,41.06,76.38,29.79,23.51,16.56,1
20120705,36.44306,-105.34,1.41,19.88,27.14,14.23,10.97,61.01,75.99,28.79,21.13,8.33,1
20020719,36.47363,-105.87577,1.21,21.51,30.53,13.29,8.65,50.46,76.04,27.32,27.89,6.94,1
20120706,36.42,-106.0208,0.92,17.64,23.13,12,10.58,66.04,76.55,29.92,22.79,8.77,1
20180604,36.08333,-105.64889,1.27,17.76,27.93,8.76,2.26,47.39,75.87,25,31.75,5.02,1
20000414,36.57502,-105.62667,2.44,9.61,18.97,0.44,-5.69,38.63,75.12,24.25,24.16,7.06,1
20100804,36.40833,-106.1416,1.02,19.26,26.76,11.42,9.38,57.75,76.71,29.69,20.83,9.73,1
20040817,36.97222,-107.2391,0.86,19.08,25.69,11.36,8.27,54.66,79.1,29.57,23.56,8.47,1
19960610,36.40003,-105.40056,1.81,19.12,29.19,9.49,2.64,41.64,76.01,27.31,21.78,13.83,1
20170713,36.38639,-105.97333,1.43,19.78,26.07,13.6,9.65,55.79,76.7,30.78,17.21,9.4,1
19840617,36.64672,-106.10052,1.68,15.95,25.23,5.28,-3.36,31.9,76.31,23.62,32.22,5.13,1
19930616,36.50335,-106.16218,1.46,16.83,24.55,9.94,6.06,54.53,76,29.26,23.02,14.62,1
19910606,36.37002,-106.29718,1.74,12.65,19.48,5.67,3.14,56.44,76.42,26.9,14.48,11.18,1
19960805,36.42169,-106.16888,1.75,17.49,26.86,7.49,-2.67,30,76.36,24.08,30.57,3.58,1
19900627,36.65334,-107.2556,2.6,28.2,36.59,20.22,1.69,20.02,79.82,31.44,27.52,13.66,1
19961115,36.13336,-105.75057,2.21,1.54,4.74,-0.42,-2.3,76.25,74.5,22.91,5.03,5.64,1
20110702,36.99722,-107.2194,1.35,23.79,33.63,12.77,4.56,31.42,78.97,30.53,26.57,7.74,1
19970830,36.69929,-106.07309,0.84,17.61,24.04,12.84,8.94,60.12,76.47,30.02,21.41,16.74,1
19950626,36.89334,-106.10888,0.45,12.77,20.39,4.76,3.68,60.58,73.29,25.95,26.84,13.29,1
20000728,36.43474,-106.13558,1.15,22.19,32.01,12.8,7.51,48.56,76.61,29.64,23.89,15.01,1
20050720,36.40222,-106.2794,1.19,24.48,34.86,14.06,2.33,29.82,76.58,30,25.72,7.35,1
20000708,36.26919,-106.11778,1.85,20.49,28.82,12.25,7.41,48.29,76.52,29.96,23.72,17.39,1
19910518,36.80168,-107.2722,2.51,15.63,25.93,4.93,-5.88,28.28,78.49,26.45,28.99,8.47,1
19840824,36.73482,-105.55888,1.55,16.19,22.84,10.27,8.77,66.17,76.14,27.91,21.6,17.71,1
20140710,36.75638,-107.21659,0.93,21.86,28.69,13.76,9.61,48.26,78.9,30.5,28.2,5.57,1
20060516,36.59833,-107.2755,1.99,17.69,26.43,8.35,3.44,44.72,80.15,27.09,29.09,4.83,1
20050722,36.53111,-106.1777,1.6,23.37,32.61,13.33,7.74,43.03,76.85,29.47,26.01,7.47,1
20060724,36.87083,-107.358,0.95,23.92,33.29,15.11,10.17,48.14,78.81,33.3,22.82,10.04,1
20130609,36.65443,-105.90409,1.22,20.04,30.3,8.56,1.66,40.06,75.91,26.06,32.08,3.87,1
20030810,36.61083,-105.6105,1.46,21.18,30.93,11.91,9.12,54.84,76.59,30.51,23.12,6.67,1
20010717,36.08059,-105.66937,0.91,18.04,25.34,12.33,6.43,48.34,76.01,30.04,16.71,10.86,1
19980720,36.87168,-107.2322,1.21,25.11,35.14,16.12,7.53,39.13,78.93,31.78,25.75,13.11,1
20171014,36.55417,-106.34778,2.43,6.81,16.25,-0.78,-6.48,42.73,76.39,19.82,19.81,1.82,1
20070719,36.74861,-107.2766,2.36,25.07,33.34,17.21,9.95,42.85,79.87,32.52,24.08,9.15,1
19870730,36.81834,-107.2422,1.02,21.71,29.27,15.07,9.81,49.97,78.89,33.33,21.53,15.95,1
19960610,36.07774,-105.79036,1.57,19.58,29.57,9.68,1.88,39.25,75.81,27.31,21.78,13.83,1
20100601,36.59583,-105.4666,2.44,14.73,23.73,5.58,-5.5,27.77,75.71,23.18,31.22,8.7,1
20060607,36.86389,-107.3527,1.93,22.9,32.04,14.14,3.44,33.86,79.03,32.48,25.43,12.15,1
19930728,36.81668,-106.21718,0.55,17.66,27.36,6.98,2.55,41.75,73.7,28.71,19.87,13.54,1
19960812,36.13336,-105.56717,0.96,20.02,29.61,10.95,2.35,35.67,76.28,27.06,25.95,13.49,1
20150812,36.80028,-107.30861,0.96,21.47,29.13,12.9,8.16,47.82,79.54,29.92,26.89,4.64,1
19870712,36.53335,-106.03387,2.05,18.14,27.14,8.7,0.03,32.17,76.4,27.01,27.94,9.6,1
19960622,36.75002,-106.08888,0.81,13.05,19.67,5.52,6.04,65.63,73.06,29.23,21.06,17.5,1
19870429,36.18335,-105.69217,0.71,10.44,19.53,1.72,0.79,57.5,75.7,24.04,23.93,8.72,1
19890529,36.61002,-106.22218,2.96,16.53,25.74,6.81,-0.58,35.02,75.98,28.04,27.27,15.57,1
20050602,36.32944,-105.5908,2.33,14.73,22.85,6.27,-1.51,36.92,75.27,24.06,29.9,7.54,1
20120509,36.51111,-106.4363,0.92,11.19,20.23,2.65,-1.25,49.24,76.19,23.8,27.81,6.33,1
20050923,36.76306,-107.2933,1.4,16.05,22.82,10.26,7.02,59.64,78.74,28.92,19.04,10.11,1
20030724,36.82306,-107.2566,0.77,25.45,34.59,16.15,7.17,35.77,79.01,31.01,28.74,5.25,1
20060723,36.66639,-106.0269,1.1,22.46,32.49,13.11,8.33,51.28,76.62,29.99,25.4,7.11,1
19930924,36.61669,-106.00057,2.25,11.06,20.17,3.76,-2.95,42.66,76.33,23.52,22.15,5.97,1
20160624,36.785,-107.32083,1.54,21.43,28.67,15.12,7.52,43.71,78.91,32.64,25.62,12.15,1
19930628,36.73501,-107.2656,2.96,24.68,32.68,14.99,1.45,24.22,79.52,31.4,26.9,16.4,1
20160622,36.28083,-105.62222,2.37,21.63,31.53,14.04,8.38,48.35,76.18,30.05,21.54,6.8,1
20140702,36.66943,-105.61629,1.58,18.56,26.49,11.79,8.74,60.32,76.24,29.31,23.23,11.38,1
20030618,36.12556,-105.7461,0.93,12.45,17.85,6.94,7.56,74.93,75.79,27.76,13.84,10.13,1
19900703,36.77001,-107.2922,1.22,20.77,25.8,15.84,10.22,53.69,78.73,32.38,24.09,14.58,1
20050901,36.55194,-106.115,1.32,16.75,24.4,10.73,7.73,60.07,76.62,28.35,17.61,6.98,1
19840813,36.57333,-106.39301,1.24,18.66,25.73,11.65,10.26,62.9,76.55,28.75,23.41,12.29,1
20050717,36.92278,-107.2363,1.11,24,34.59,16.15,9.33,44.18,78.81,31.43,27.09,5.5,1
19910708,36.66834,-107.2856,3.4,23.5,30.13,16.15,9.45,44.85,79.92,34.65,13.26,12.57,1
19990616,36.9514,-107.2694,1.2,18.92,27.73,9.62,6.89,52.37,78.96,29.28,26.69,13.17,1
19960622,36.37169,-106.62559,2.09,17.76,24.41,11.07,5.14,47.07,76.95,29.23,21.06,17.5,1
20120806,36.76778,-107.2575,1.12,22.49,30.46,15.61,10.06,49.47,79.44,30.54,27.47,4.51,1
19840615,36.70479,-106.13591,1.49,17.87,26.56,9.77,4.39,49.71,76.34,28.6,23.52,16.59,1
20020520,36.93945,-107.2958,1.45,17.74,26.73,8.23,-0.97,38.14,78.56,26.98,29.31,8.81,1
20030812,36.83056,-107.2652,0.77,22.32,28.33,17.14,11.38,51.45,79.2,31.07,26.33,5.31,1
20060726,36.86833,-107.2547,0.96,23.99,32.79,16.05,10.45,46.58,78.76,31.82,27.01,6.2,1
19840625,36.89932,-107.25978,1.12,17.68,23.61,12.77,8.62,56.78,79.22,32.26,17.07,14.33,1
19920519,36.68336,-105.60056,1.26,14.63,22.69,7.75,5.14,59.39,75.96,25.76,27.58,14.05,1
20050624,36.6125,-105.9791,1.17,20.01,28.77,10.25,4.41,40.36,76.41,28.37,25.44,8.79,1
20050722,36.93472,-107.3411,1.08,25.8,34.61,16.1,8.47,39.05,79.24,31.26,27.49,5.73,1
19840729,36.78263,-107.22419,0.79,21.16,27.31,14.85,11.06,56.56,79.2,33.45,22.69,16.93,1
19880623,36.72334,-107.3039,2.77,23.5,31.71,16.51,10.08,47.56,80,34.43,15.53,13.68,1
20180713,36.13722,-105.73417,0.9,17.3,23.29,12.78,12.17,74.67,76.19,30.15,18.31,7.73,1
20191007,36.43361,-106.23361,1.68,9.09,20.45,0.03,-2.77,52.58,76.67,21.59,21.12,1.81,1
19921005,36.20191,-105.38223,1.15,11.86,18.83,6.55,-2.83,37.84,75.83,25.21,11.41,10.11,1
20121126,36.59972,-106.368,0.97,0.69,9.59,-3.67,-11.31,41.31,76.18,18.28,12.44,2.71,1
20040720,36.57,-105.5327,1.14,20.17,28.91,12.36,10,58.78,76.16,29.77,22.3,10.21,1
20150706,36.44222,-105.9325,1.4,15.68,22.56,11.11,10.89,75.87,76.12,30.95,13.59,9.41,1
20131019,36.54388,-106.02109,1.55,2.71,12.22,-3.39,-7.98,48.47,76.14,18.53,18.99,1.7,1
20120815,36.50611,-106.1797,1.33,20.33,29.57,11.47,3.58,38.44,76.27,28.2,23.56,8.28,1
20030726,36.87722,-107.3663,1.19,23.16,32.29,17.42,10.83,49.2,79.18,32.78,22.47,8.49,1
19950803,36.44502,-106.39389,1.3,20.77,30.77,11.24,3.94,39.7,76.49,28.96,25.37,13.02,1
19930511,36.67168,-107.1972,2.27,14.23,24.34,3.07,-4.11,32.95,79.88,24.67,31.67,2.14,1
20130720,36.78305,-105.17129,1.42,18.75,27.56,10.9,9.47,62,75.2,29.32,24.97,6.23,1
19930615,36.09003,-105.50217,1.95,17.53,26.59,8.65,5.48,50.25,75.93,28.57,23.39,6.7,1
20150620,36.46667,-106.04333,1.2,21.5,30.37,12.43,1.96,32.77,76.38,26.1,32.84,3.14,1
20130822,36.47888,-106.11329,1.11,20.2,28.55,12.73,8.46,50.87,76.63,29.3,22.79,6.86,1
20000804,36.35059,-105.50277,1.24,21.57,31.15,13.54,8.37,50.44,76.32,29.29,22.94,11.38,1
20010610,36.46355,-106.16621,1.9,20.06,29.93,10.19,-5.16,20.56,76.29,23.23,33.71,2.77,1
20130708,36.81388,-105.55129,1.45,21.14,30.44,11.61,8.94,53.03,75.46,31.27,19.13,9.09,1
19950414,36.15503,-105.43887,2.62,5.99,12.59,-0.57,-7.93,39.16,74.91,23.25,24.5,8.48,1
20140703,36.3686,-105.35329,1.68,18.61,28.04,11.26,8.9,60.5,76.36,28.61,22.85,5.87,1
19900726,36.73336,-105.43386,1.89,18.83,27.63,10.18,3.41,39.76,76.1,29.18,25.36,19.53,1
20020622,36.56002,-106.14248,2.44,19.89,28.3,13.06,9.13,56.45,76.65,29.5,26.25,9.02,1
20110729,36.48667,-106.1172,1.16,19.01,25.63,13.12,11.29,64.54,76.72,30.32,19.29,6.75,1
20040727,36.38139,-105.7994,1.3,15.63,20.93,9.69,7.49,60.7,75.99,27.62,20.5,11.56,1
20020519,36.60613,-105.99187,1.58,15.88,22.8,8.26,1.21,41.86,76.31,27.56,20.59,13.01,1
20000728,36.50113,-106.43499,1.15,22.19,32.01,12.8,7.51,48.56,76.61,29.64,23.89,15.01,1
20030731,36.49556,-106.0227,1.24,19.79,25.75,14.82,8.18,50.58,76.8,30.18,24.24,12.84,1
19960729,36.43002,-106.17888,1.25,19.81,25.9,13.85,8.41,50.58,76.78,31.06,24.85,19.04,1
19940729,36.48335,-106.03387,1.15,18.78,28.15,10.84,9.51,62.47,76.46,29.27,22.2,9.61,1
20130820,36.90805,-107.22049,0.78,22.78,30.45,14.42,9.93,48.55,78.96,30.6,24.02,4.91,1
19930722,36.38835,-106.50059,1.89,17.69,27.48,6.95,-3.33,27.16,76.37,23.01,31.39,5.92,1
20030725,36.88972,-107.2188,1.09,25.32,34.78,17.08,8.06,37.34,78.98,31.81,28.68,8.08,1
20040719,36.79306,-107.2436,1.01,23.03,31.15,15.1,10.09,48.21,79.02,30.51,28.31,4.53,1
19840621,36.45755,-106.11813,1.86,18.1,27.33,9.05,-2.3,32.07,76.39,24.58,31.75,5.62,1
19931102,36.66501,-107.2822,2.03,2.36,11.03,-3.42,-6.52,55.66,80.1,18.29,16.21,3.06,1
19990615,36.96918,-107.3364,1.24,17.95,24.28,10.8,4.78,44.79,78.95,28.9,27.98,12.17,1
20080702,36.66278,-105.3755,1.08,19.27,27.81,10.9,6.03,47.57,76.05,27.78,23.02,8.81,1
19930519,36.47502,-106.10558,1.12,11.97,19.74,2.46,3.43,61.61,76.11,24.69,28.46,4.69,1
20200715,36.9387,-106.18181,0.42,20.19,27.35,11.33,4.91,40.25,73.5,31.26,19.75,9.38,1
20200614,36.57927,-106.20221,2.86,18.68,27.33,10.2,4.69,46.75,76.35,28.44,26.31,9.55,1
20200528,36.10077,-105.79403,1.1,16.48,24.31,7.64,4.26,49.28,76.09,27.61,24.43,9.87,1
20200821,36.80527,-105.15591,1.93,20.09,29.04,12.43,7.29,51.15,75.2,28.27,24.01,6.7,1
20200826,36.65339,-105.99688,1.65,19.45,26.09,14.43,11.36,63.8,76.29,29.18,19.67,7.42,1
20200528,36.32243,-105.58415,1.35,17.18,25.03,9.18,4.85,50.03,76.28,27.61,24.43,9.87,1
20200820,36.97996,-107.24989,1.33,25.23,35.21,16.09,4.24,29.43,78.7,30.89,25.44,6.39,1
20200630,36.99215,-106.21911,0.85,13.1,21.18,4.74,-9.85,23.91,72.98,22.66,33.62,3.61,1
20200627,36.71594,-107.29989,3.01,23.65,30.78,14.72,0.58,22.81,79.62,28,26.83,8.55,1
20200606,36.90288,-107.32011,2.52,19.56,28.4,12.03,3.2,43.41,78.37,28.18,29.03,6.97,1
20200815,36.94798,-106.12221,0.35,18.17,28.95,8.26,5.12,53.34,73.69,28.88,20.58,7.48,1
20200417,36.37223,-106.22862,2.2,6.55,14.93,-1.86,-5.55,48.35,75.89,21.76,27.89,5.77,1
20200607,36.46667,-106.05001,3.28,17.8,26.52,7.26,-2,29.34,75.69,23.42,33.53,2.83,1
20200608,36.45147,-106.22741,4.07,14.26,23.63,1.52,-7.31,26.33,75.66,22.17,33.53,3.53,1
20200827,36.45259,-106.28434,1.6,20.67,29.35,13.24,10.2,58.65,76.25,28.95,22.92,5.78,1
20200727,36.8133,-107.20311,1.02,18.69,23.49,14.01,13.57,74.3,79.17,32.9,21.03,9.75,1
20200528,36.29183,-105.57937,1.35,17.18,25.03,9.18,4.85,50.03,76.28,27.61,24.43,9.87,1
20200819,36.42073,-106.21928,1.59,22.01,32.57,12.66,5.63,40.54,76.55,30.18,21.54,9.95,1
20200607,36.13232,-105.74782,2.35,18.46,26.29,9.53,-3.08,25.72,75.19,22.88,33.81,2.74,1
20200613,36.35487,-106.53201,2.41,18.24,27.19,10.29,6.48,53.22,76.48,29.21,20.82,7.99,1
20201017,36.26424,-105.33961,2.08,9.65,19.05,2.08,-8.62,27.82,75.76,20.92,19.15,1.99,1
20130622,36.40277,-106.25359,2.26,18.82,27.85,9.54,-9,15.78,76.14,25.39,31.18,9.27,1
20130524,36.69499,-106.23519,2.36,16.08,25.21,6.05,-1.38,39.75,76.23,24.89,30.21,4.6,1
20130524,36.6986,-106.23159,2.36,16.08,25.21,6.05,-1.38,39.75,76.23,24.89,30.21,4.6,1
20130525,36.69749,-106.23109,2.07,16.12,25.69,6.82,-4.35,31.03,76.21,23.38,32.54,4.24,1
20130525,36.54888,-105.54859,2.32,16.44,25.62,7,-0.9,41.81,75.86,23.5,32.37,4.3,1
20130526,36.55471,-105.53829,2.05,14.93,24.08,6.41,-8,23.03,75.78,23.42,30.28,11.45,1
20130527,36.67027,-107.25629,3.24,15.88,22.4,8.5,-8.19,19.61,79.5,25.07,24.29,14.51,1
20130527,36.67666,-107.23469,3.24,15.88,22.4,8.5,-8.19,19.61,79.5,25.07,24.29,14.51,1
20130527,36.95582,-106.17829,0.96,9.75,18.06,1.74,-9.33,26.96,72.83,23.96,24.86,13.47,1
20130527,36.95416,-106.17079,0.96,9.75,18.06,1.74,-9.33,26.96,72.83,23.96,24.86,13.47,1
20130528,36.39277,-106.23969,2.03,13.34,22.6,3.27,-8.5,24.6,75.53,23.61,28.82,11.38,1
20170625,36.17806,-105.42778,1.86,18.9,27.08,11.5,9.41,59.99,76.17,28.45,26.77,8.43,1
20170704,36.11361,-105.6375,1.26,22.04,30.96,13.59,0.84,29.67,76.04,28.25,26.83,7.92,1
20170705,36.73083,-105.55139,1.22,22.2,31.61,12.72,4.21,36.67,76.47,28.21,27.93,6.72,1
20170529,36.56778,-105.5225,1.92,12.96,22.11,2.62,-2.52,40.55,76.03,25.02,23.87,8.52,1
20130623,36.7286,-105.40249,1.92,19.48,28.78,10.28,-8.24,16.37,75.69,23.55,32.59,4.34,1
20130622,36.40193,-106.25329,2.26,18.82,27.85,9.54,-9,15.78,76.14,25.39,31.18,9.27,1
20130622,36.39055,-106.24079,2.26,18.82,27.85,9.54,-9,15.78,76.14,25.39,31.18,9.27,1
20130626,36.39555,-106.24549,1.17,22.74,33.51,10.55,-3.84,19.45,76.49,25.62,33.06,3.01,1
20130610,36.36971,-105.47969,2.07,21.93,32.17,10.4,-0.14,28.22,75.96,28.11,26.87,7.9,1
20130527,36.13193,-105.48049,1.93,12.81,21.39,4.56,-9.46,21.94,75.37,23.42,26,11.36,1
20130615,36.36693,-105.47079,2.01,20.21,29.19,10.18,2.21,41.47,75.96,27.48,28.5,7.05,1
20130621,36.31166,-105.44079,2.42,19.16,28.72,8.54,-9.48,15.65,75.84,23.8,32.55,4.77,1
20130705,36.40555,-105.35019,1.72,19.08,26.27,11.76,9.28,58,75.81,29.62,20.08,10.82,1
20131008,36.23082,-105.55269,1.42,9.26,17.84,3.38,-1.49,50.66,75.47,22.26,20.09,3.61,1
20130820,36.09582,-105.68829,1.02,18.7,27.1,10.59,9.26,60.21,75.97,28.53,22.1,5.86,1
20131010,36.76943,-105.20049,4.38,5.82,14.18,-2.25,-0.17,67.33,74.29,24.19,11.82,4.78,1
20130706,36.16388,-105.59859,0.76,19.76,26.43,13.51,11.07,61.19,75.64,30.01,19.14,8.75,1
20130531,36.04443,-105.67299,2.27,14,22.84,5.2,-8.42,22.35,75.38,21.2,33.53,3.25,1
20140628,36.1786,-105.42629,1.65,18.6,27.18,10.13,-0.55,31.89,75.54,23.87,33.37,2.78,1
20140628,36.2711,-105.56659,1.93,18.66,27.07,11.02,-0.39,32.1,75.71,23.87,33.37,2.78,1
20140628,36.11082,-105.63469,1.65,18.6,27.18,10.13,-0.55,31.89,75.54,23.87,33.37,2.78,1
20140702,36.0661,-105.70769,1.46,17.99,25.27,12.48,9.41,63.89,76.07,29.31,23.23,11.38,1
20170625,36.11167,-105.63694,1.86,18.9,27.08,11.5,9.41,59.99,76.17,28.45,26.77,8.43,1
20150408,36.11472,-105.8475,3.09,7.77,15.7,-1.34,-7.95,34.64,74.9,20.07,25.87,5.7,1
20150423,36.62,-105.9775,1.78,9.31,17.63,2.52,-4.45,42.88,75.62,22.7,27.34,5.74,1
20150330,36.78889,-107.23111,1.31,11.68,21.23,4.15,-3.69,37.46,78.98,24.94,23.15,6.51,1
20150920,36.735,-105.4025,1.08,15.77,25.24,8.45,2.05,50.92,76.09,22.91,24.09,2.23,1
20151015,36.65361,-105.99611,1.27,13.08,22.6,6.66,-1.96,39.89,76.62,23.78,17.03,6.32,1
20151102,36.65861,-105.98194,1.5,6.47,17.4,-0.41,-4,52.67,75.97,20.22,16.4,1.75,1
20160712,36.40194,-106.255,2.13,19.67,28.99,11.2,-4.25,22.84,76.32,24.26,32.94,2.5,1
20100702,36.38611,-106.3055,1.7,19.02,25.83,12.11,10.32,62.33,76.3,31.39,22.45,11.68,1
20180718,36.515,-105.80472,1.29,22.37,31.44,12.29,9.43,51.52,76.32,28.42,29.75,5.01,1
19950830,36.41169,-106.22388,0.94,21.65,30.43,13.24,6.66,43.2,76.51,27.09,25.22,9.8,1
20180604,36.6875,-107.23917,1.94,20.86,30.62,9.23,2.49,41.57,79.96,26.45,32.68,3.59,1
20180906,36.58222,-107.28639,2.08,16.86,20.63,13.31,10.59,67.62,80.46,28.79,20.97,8.62,1
20080703,36.11472,-105.8416,1.26,17.96,25.61,11.48,7.88,58.32,76,28.55,24.32,7.9,1
20070621,36.44861,-106.0727,1.37,20.48,30.46,10.79,4.7,43.35,76.61,29.14,24.31,8.04,1
20100629,36.7525,-107.2616,1.22,20.84,30.36,10.98,4.15,40.47,79.13,28.65,29.78,9.4,1
20030616,36.46389,-106.118,1.53,17.42,27.72,8.56,5.64,53.77,76.57,28.55,21.85,6.79,1
20030422,36.54194,-107.1947,5.94,12.21,20.16,4.18,-4.34,36.07,78.74,25.64,22.76,10.45,1
20170603,36.61306,-106.19889,1.14,16.78,26.21,6.84,3.06,48.63,76.34,26.59,29.28,6.07,1
20020619,36.62403,-105.04255,1.78,20.92,31.78,8.29,-9.53,15.33,76.06,22.48,33.53,4.19,1
20170515,36.58722,-106.02222,2.42,13.29,21.72,5.44,-4.12,32.56,75.68,23.79,31.02,5.23,1
20030709,36.42292,-105.49337,1.38,23.68,34.15,13.47,-3.75,20.09,76.19,25.07,33,3.16,1
19960505,36.60106,-105.64146,2.18,14,23.74,4.17,-9.85,20.77,75.82,21.86,29.58,5.37,1
20210905,36.43121,-106.17221,0.8,19.36,28.95,10.49,6.35,52.76,76.6,25.45,25.86,3.19,1
20210830,36.57838,-105.99271,1.07,19.65,28.78,12.38,9.22,59.33,76.28,26.59,23.73,6.2,1
20210903,36.43886,-106.16498,1.53,18.02,26.95,10.61,7.46,55.84,76.42,27.42,23.26,6.22,1
20211018,36.36049,-106.20611,2.28,9.3,17.54,2.09,-0.5,56.79,75.87,23.44,17.8,3.48,1
20211025,36.71501,-105.35201,1.88,10.39,20.82,3.81,-1.79,45.62,75.68,23.19,17.23,2.17,1
20210117,36.33174,-106.16925,1.48,-2.66,6.7,-9.43,-10.83,56.84,75.92,18.46,13.17,2.51,1
20210319,36.38397,-106.04056,1.53,5.48,15.22,-1.21,-7.19,42.58,76.39,20.11,23.39,4.07,1
20210608,36.42161,-106.64811,1.59,19.06,27.84,10.6,-3.46,23.89,77.19,22.69,33.68,4.17,1
20210609,36.22487,-105.51214,1.19,19.98,30.61,9.66,-6.32,20.33,75.97,24.21,32.28,6.98,1
20210515,36.32223,-105.0839,1.55,14.14,23.15,6.01,0.8,45.87,76,25.99,25.64,9.67,1
20210827,36.47989,-106.38981,1.1,20.49,28.98,13.06,9.14,54.37,76.4,28.83,20.56,6.5,1
20210830,36.49248,-106.41281,1.07,19.65,28.78,12.38,9.22,59.33,76.28,27.41,23.51,6.05,1
20210702,36.47825,-106.20692,0.72,20.45,29.31,13.42,10,57.6,76.59,29.95,24.85,8.89,1
20210826,36.41192,-106.45691,1.59,19.96,29.01,10.73,7.37,48.39,76.63,29.23,20.19,8.16,1
20210728,36.47793,-105.97381,0.94,21.13,28.96,13.7,11.52,59.1,76.75,28.04,23.95,6.41,1
20210605,36.43373,-106.19961,1.88,18.02,29.66,10.08,6.29,54.77,76.03,29.08,21.39,6.59,1
20210529,36.47714,-106.20701,1.88,16.69,25.42,7.5,2.25,47.82,76.13,26.02,25.95,12.23,1
20211114,36.08306,-105.77231,1.2,5.79,16.41,-1.62,-5.49,48.98,76.04,21.45,12.27,6.97,1
20210910,36.12931,-105.74051,1,20.49,31.2,11.88,2.1,34.81,76.18,26.39,24.12,4.5,1
20210812,36.94857,-107.24148,0.52,21.7,30.55,15.2,6.7,41.98,78.99,31.07,21.58,9.48,1
20210727,36.95919,-107.29526,0.85,21.56,27.76,15.64,12.93,62,79.21,32.04,21.12,8.85,1
20210812,36.74111,-107.21901,1.22,22.95,31.03,16.55,8.68,44.41,80.02,31.07,21.58,9.48,1
20210605,36.79127,-107.31291,1.49,20.19,31.58,11.91,6.98,50.77,78.54,30.46,23.94,6.81,1
20210604,36.64287,-107.21999,1.54,20.78,30.32,10.34,7.13,48.32,79.84,28.94,29.49,4.99,1
20210907,36.59177,-107.21401,1.5,22.68,33.26,11.44,3.56,31.33,80.08,27.49,25.31,2.81,1
20210406,36.59071,-105.64766,3.67,6.12,14.69,-2.5,-9.2,35.38,75,19.26,26.82,5.86,1
20210429,36.69784,-105.52997,2.48,7.93,17.75,-2.24,-4.61,49.02,76.22,19.78,30.93,2.95,1
20210729,36.53578,-106.38611,1.57,21.6,28.9,15.15,9.75,50.44,76.77,28.86,24.97,8.53,1
20210524,36.70831,-105.48591,1.88,11.64,22.03,1.01,-11.02,22.73,75.81,20.16,33.44,2.98,1
20210711,36.54801,-107.26833,2.63,25.71,33.59,17.6,10.66,44.03,80.01,30.52,28.77,8.61,1
19840830,41.8871,-100.26209,2.51,21.85,30.49,13.41,2.44,29.74,92.57,31.11,23.26,5.33,1
19840906,42.67391,-101.18125,3.92,23.93,32.95,13.87,8.57,42.36,89.12,32.93,15.48,12.36,1
19840907,42.61724,-101.47519,3.46,17.98,25.95,11.26,0.61,37.38,89.19,32.3,16.69,7.38,1
19840908,42.66712,-101.26319,3.37,17,24.45,9.82,-1.38,31.11,89.91,32.24,21.62,5.42,1
19840906,41.84171,-100.45786,3.42,24.61,35.06,13.08,8.03,40.73,89.9,34.11,19.26,9.78,1
19840906,41.9363,-100.47352,3.42,24.61,35.06,13.08,8.03,40.73,89.9,34.11,19.26,9.78,1
19840831,43.80203,-101.98684,2.97,22.53,31.19,15.23,9.49,46.43,92.21,29.49,23,7.19,1
